0.0276,20.5611,0.2
0.0355,18.2126,0.2
0.0271,18.6664,0.2
0.0298,18.235,0.2
0.0379,18.6358,0.2
0.0292,20.1113,0.2
0.0409,18.6847,0.2
0.0291,18.2413,0.2
0.0374,18.7092,0.2
0.0298,18.2375,0.2
0.0307,85.8366,0.4
0.027,81.0644,0.4
0.0633,77.3468,0.4
0.0277,76.9102,0.4
0.0293,77.5381,0.4
0.038,80.5246,0.4
0.0369,82.138,0.4
0.0418,77.0414,0.4
0.0402,76.6877,0.4
0.0263,184.9013,0.6
0.0375,190.1067,0.6
0.0328,181.8758,0.6
0.0335,180.8382,0.6
0.0277,183.5024,0.6
0.0331,194.3453,0.6
0.0285,186.532,0.6
0.0307,181.2898,0.6
0.0291,183.1078,0.6
0.0285,371.6773,0.8
0.0395,360.3845,0.8
0.0361,375.8364,0.8
0.0279,363.1033,0.8
0.0311,364.8604,0.8
0.03,379.0681,0.8
0.0336,369.8663,0.8
0.0306,388.3171,0.8
0.0353,368.7441,0.8
0.0611,366.4892,0.8
