0.0077,1.0479,0.2
0.0034,0.0002,0.2
0.0063,0.0002,0.2
0.0051,0.0002,0.2
0.0078,0.0002,0.2
0.0026,0.0002,0.2
0.0048,0.0002,0.2
0.007,0.0002,0.2
0.0138,0.0002,0.2
0.0046,0.0002,0.2
0.003,0.0007,0.4
0.0041,0.0007,0.4
0.0025,0.0007,0.4
0.005,0.0007,0.4
0.0042,0.0007,0.4
0.0039,0.0008,0.4
0.0045,0.0007,0.4
0.0053,0.0007,0.4
0.0054,0.0007,0.4
0.0034,0.0007,0.4
0.0046,0.0015,0.6
0.0045,0.0015,0.6
0.0039,0.0015,0.6
0.0057,0.0015,0.6
0.0225,0.0015,0.6
0.0038,0.0016,0.6
0.0048,0.0015,0.6
0.0052,0.0015,0.6
0.0048,0.0014,0.6
0.0048,0.0015,0.6
0.003,0.0026,0.8
0.0033,0.0026,0.8
0.1363,0.0026,0.8
0.0072,0.0026,0.8
0.0057,0.0025,0.8
0.0248,0.0027,0.8
0.0048,0.0026,0.8
0.0056,0.0026,0.8
0.0061,0.0026,0.8
0.0043,0.0026,0.8
