0.0274,25.2883,0.2
0.0263,24.4428,0.2
0.0218,23.5985,0.2
0.0209,21.96,0.2
0.0371,23.0924,0.2
0.0303,20.7681,0.2
0.025,21.4645,0.2
0.0321,22.391,0.2
0.0253,21.8534,0.2
0.023,21.4956,0.2
0.0189,104.2235,0.4
0.0283,104.8357,0.4
0.0197,102.8138,0.4
0.0286,107.6776,0.4
0.0298,105.4331,0.4
0.0275,102.6304,0.4
0.0199,107.6233,0.4
0.0287,101.0128,0.4
0.0275,104.109,0.4
0.0202,107.3285,0.4
0.0228,358.3318,0.6
0.0287,351.0632,0.6
0.0264,368.1911,0.6
0.0227,348.9471,0.6
0.0219,355.0988,0.6
0.0239,363.3988,0.6
0.0237,358.6402,0.6
0.0199,360.8019,0.6
0.0284,361.4941,0.6
0.0235,339.9672,0.6
0.0192,624.1368,0.8
0.0269,624.4085,0.8
0.023,576.6468,0.8
0.0233,592.6202,0.8
0.02,606.6613,0.8
0.0249,641.1519,0.8
0.0198,508.6496,0.8
0.0241,467.7198,0.8
0.0297,460.7248,0.8
0.0287,449.4587,0.8
