0.0422,0.0002,0.2
0.0066,0.0002,0.2
0.0035,0.0002,0.2
0.0033,0.0002,0.2
0.0028,0.0002,0.2
0.0078,0.0002,0.2
0.0048,0.0002,0.2
0.0037,0.0002,0.2
0.006,0.0002,0.2
0.0033,0.0002,0.2
0.0668,0.0007,0.4
0.0038,0.0007,0.4
0.0044,0.0007,0.4
0.0632,0.0007,0.4
0.0046,0.0007,0.4
0.0074,0.0007,0.4
0.0051,0.0007,0.4
0.0039,0.0007,0.4
0.0054,0.0007,0.4
0.0033,0.0007,0.4
0.0085,0.0015,0.6
0.0071,0.0015,0.6
0.0043,0.0015,0.6
0.0036,0.0015,0.6
0.006,0.0015,0.6
0.0589,0.0014,0.6
0.0072,0.0015,0.6
0.0031,0.0015,0.6
0.0023,0.0015,0.6
0.006,0.0015,0.6
0.0036,0.0026,0.8
0.005,0.0026,0.8
0.0033,0.0026,0.8
0.0045,0.0038,0.8
0.0026,0.0025,0.8
0.0105,0.0026,0.8
0.0065,0.0026,0.8
0.0051,0.0026,0.8
0.0045,0.0027,0.8
0.0101,0.0026,0.8
