0.6829,2.5825,0.1
0.3083,2.6171,0.1
0.1173,2.5922,0.1
0.1697,2.5932,0.1
0.1671,2.5847,0.1
0.3109,2.5877,0.1
0.0002,2.5884,0.1
0.5225,2.5983,0.1
0.3448,2.5848,0.1
0.272,2.5867,0.1
0.2138,10.2394,0.2
0.1213,10.2474,0.2
0.2561,10.2488,0.2
0.2274,10.2573,0.2
0.0959,10.264,0.2
0.7878,10.2511,0.2
0.0607,10.2462,0.2
0.1413,10.2475,0.2
0.1322,10.2454,0.2
0.8492,10.2612,0.2
0.2071,22.8223,0.3
0.4657,22.8284,0.3
0.0924,22.8104,0.3
0.4713,22.8019,0.3
0.0007,22.8151,0.3
0.1929,22.8557,0.3
0.2245,22.8098,0.3
0.114,22.8378,0.3
0.5816,22.8395,0.3
0.2779,22.8514,0.3
0.3406,40.5022,0.4
0.0001,40.5777,0.4
0.0678,40.539,0.4
0.1453,40.5249,0.4
0.2601,40.5923,0.4
0.2379,40.5264,0.4
0.1012,40.5461,0.4
0.1158,40.5327,0.4
0.0001,40.517,0.4
0.0003,40.5153,0.4
0.0001,63.3803,0.5
0.0948,63.3346,0.5
0.1884,63.3359,0.5
0.5119,63.2802,0.5
0.1767,63.2493,0.5
0.0014,63.3156,0.5
0.0006,63.3172,0.5
0.0001,63.2689,0.5
0.4488,63.3123,0.5
0.6217,63.3099,0.5
0.0001,94.5694,0.6
0.1365,91.099,0.6
0.0002,94.6139,0.6
0.1101,94.6307,0.6
0.3265,91.1499,0.6
0.4357,94.5857,0.6
0.0603,94.6461,0.6
0.1652,91.1665,0.6
0.2468,94.5478,0.6
0.8408,94.6221,0.6
0.1315,124.1224,0.7
0.2734,128.8203,0.7
0.2332,128.9996,0.7
0.5333,124.1311,0.7
1.6599,128.9133,0.7
0.0554,128.8718,0.7
0.2012,124.015,0.7
0.488,128.7979,0.7
0.0006,128.8909,0.7
0.3608,124.154,0.7
0.2018,168.2544,0.8
0.3122,168.3754,0.8
0.3787,162.1118,0.8
0.4211,168.3387,0.8
0.3952,168.2556,0.8
0.9873,162.1813,0.8
0.3208,168.255,0.8
0.4697,168.4892,0.8
0.2794,162.2093,0.8
0.2895,168.5035,0.8
0.1337,213.4862,0.9
0.5936,205.6258,0.9
0.1433,213.3575,0.9
0.2122,213.4011,0.9
0.7464,205.6907,0.9
0.2178,213.3622,0.9
0.1359,214.0074,0.9
0.1176,205.7667,0.9
0.6049,213.3212,0.9
0.0002,213.3269,0.9
