0.0641,8.3813,0.1
0.0313,6.9306,0.1
0.0318,7.0328,0.1
0.0382,6.9116,0.1
0.0311,6.7802,0.1
0.0338,6.9756,0.1
0.0404,6.826,0.1
0.0544,7.0292,0.1
0.0443,6.9033,0.1
0.0673,6.9611,0.1
0.0688,30.1237,0.2
0.0846,29.4738,0.2
0.1028,31.6829,0.2
0.034,29.4667,0.2
0.0283,29.5933,0.2
0.0283,29.8796,0.2
0.0304,29.6354,0.2
0.0386,29.3461,0.2
0.0644,29.6837,0.2
0.0622,29.5684,0.2
0.0287,67.7408,0.3
0.0293,67.6294,0.3
0.0297,67.1354,0.3
0.0409,67.4243,0.3
0.0289,67.1055,0.3
0.0388,66.6427,0.3
0.0394,67.3523,0.3
0.0362,67.5749,0.3
0.0316,67.3311,0.3
0.0292,67.5486,0.3
0.0306,124.9468,0.4
0.0446,124.7062,0.4
0.0372,123.0416,0.4
0.0294,124.0646,0.4
0.0294,127.2418,0.4
0.033,124.1971,0.4
0.0342,123.7767,0.4
0.0711,124.4638,0.4
0.0298,123.8186,0.4
0.0337,123.9667,0.4
0.0311,187.683,0.5
0.0292,189.3081,0.5
0.0591,187.4382,0.5
0.0286,188.8101,0.5
0.0303,189.5997,0.5
0.0708,190.2129,0.5
0.0301,189.3643,0.5
0.0654,188.8772,0.5
0.0288,189.1058,0.5
0.0317,189.6973,0.5
0.0722,274.6483,0.6
0.0335,276.8983,0.6
0.0309,272.0967,0.6
0.0393,272.3377,0.6
0.0359,271.9594,0.6
0.0304,273.4529,0.6
0.0581,271.5868,0.6
0.1515,272.1079,0.6
0.0335,289.1129,0.6
0.4593,275.1395,0.6
0.0369,370.3122,0.7
0.0285,377.8723,0.7
0.0383,374.6561,0.7
0.0291,372.095,0.7
0.0372,369.0945,0.7
0.0543,372.0362,0.7
0.0376,370.5412,0.7
0.0397,369.2862,0.7
0.0325,368.8054,0.7
0.0853,371.0604,0.7
0.0289,528.3038,0.8
0.0296,538.3919,0.8
0.0321,545.8089,0.8
0.0682,540.3074,0.8
0.0913,562.8704,0.8
0.0383,540.8014,0.8
0.0365,543.9708,0.8
0.0469,546.1281,0.8
0.0698,537.6053,0.8
0.0281,541.8428,0.8
0.0282,621.1714,0.9
0.0346,621.2563,0.9
0.0285,616.2617,0.9
0.0356,610.1967,0.9
0.0757,619.1421,0.9
0.0615,611.7909,0.9
0.08,620.7498,0.9
0.0338,617.8772,0.9
0.0328,612.6744,0.9
0.0357,609.7476,0.9
