0.0229,5.7215,0.1
0.0204,5.1147,0.1
0.0206,5.2355,0.1
0.029,5.2023,0.1
0.0272,5.1524,0.1
0.0256,5.2248,0.1
0.0274,5.225,0.1
0.0226,5.1888,0.1
0.0207,5.2487,0.1
0.0217,5.225,0.1
0.02,23.2448,0.2
0.0333,22.9168,0.2
0.0207,24.1097,0.2
0.0191,23.0432,0.2
0.0594,24.123,0.2
0.0285,23.3497,0.2
0.0224,23.4355,0.2
0.0244,23.2028,0.2
0.0222,23.7133,0.2
0.0306,22.9296,0.2
0.0236,53.3362,0.3
0.0268,54.9651,0.3
0.0334,52.5025,0.3
0.0209,52.5084,0.3
0.0305,54.1602,0.3
0.028,52.7597,0.3
0.0196,52.5327,0.3
0.0204,54.132,0.3
0.0273,52.5175,0.3
0.0365,52.5724,0.3
0.0227,101.1286,0.4
0.0308,97.7932,0.4
0.0208,98.4654,0.4
0.019,100.8103,0.4
0.0336,98.2795,0.4
0.0203,97.7084,0.4
0.038,101.6248,0.4
0.0204,98.2421,0.4
0.0291,97.9594,0.4
0.0266,101.1949,0.4
0.0207,154.3047,0.5
0.0212,154.8615,0.5
0.0293,153.8487,0.5
0.0235,154.7304,0.5
0.0216,154.0713,0.5
0.0248,154.0593,0.5
0.0194,153.8627,0.5
0.0217,154.4236,0.5
0.0227,153.4951,0.5
0.0227,154.1871,0.5
0.0317,287.3014,0.6
0.0353,285.314,0.6
0.0225,287.3044,0.6
0.0188,285.1062,0.6
0.0227,286.6814,0.6
0.021,286.9372,0.6
0.0216,287.1518,0.6
0.0389,285.077,0.6
0.0302,287.237,0.6
0.0193,286.3977,0.6
0.023,392.2697,0.7
0.0219,388.2438,0.7
0.0494,390.9797,0.7
0.0226,387.7233,0.7
0.0221,386.9037,0.7
0.03,385.7843,0.7
0.0255,387.5931,0.7
0.0687,383.5766,0.7
0.0236,387.5054,0.7
0.0214,385.5414,0.7
0.0246,519.3027,0.8
0.0261,527.8196,0.8
0.0475,522.4096,0.8
0.0262,527.4525,0.8
0.0808,522.1328,0.8
0.0213,524.3829,0.8
0.0218,519.0423,0.8
0.0211,525.08,0.8
0.0318,521.1802,0.8
0.0241,516.5096,0.8
0.0206,654.0277,0.9
0.0268,654.678,0.9
0.0251,651.4004,0.9
0.026,656.3215,0.9
0.0211,659.1909,0.9
0.03,738.9698,0.9
0.0211,644.7552,0.9
0.0275,648.4317,0.9
0.0268,729.6383,0.9
0.0255,776.2906,0.9
