0.0164,75.1594,0.1
0.0294,302.1473,0.2
0.0164,690.0722,0.3
0.0186,1213.978,0.4
0.0027,1918.0772,0.5
0.0146,2784.4842,0.6
0.0148,3786.5838,0.7
0.0156,4931.6661,0.8
0.0128,6174.3713,0.9
0.0012,7696.0463,1
0.7631,75.9508,0.1
0.0161,303.5672,0.2
0.0142,680.8875,0.3
0.0035,1206.6906,0.4
0.0207,1894.6378,0.5
0.0033,2715.4197,0.6
0.0173,3738.793,0.7
0.0025,4861.883,0.8
0.0145,6107.7262,0.9
0.0076,7558.8171,1
0.0268,81.465,0.1
0.0026,305.5036,0.2
0.0344,682.2768,0.3
0.0146,1226.2159,0.4
0.0164,1916.3182,0.5
0.0142,2738.0956,0.6
0.0169,3779.6686,0.7
0.0149,4919.4912,0.8
0.0148,6170.7023,0.9
0.0031,7658.5131,1
0.0155,76.5325,0.1
0.0026,301.9456,0.2
0.003,675.3646,0.3
0.0285,1216.627,0.4
0.0183,1908.2191,0.5
0.0138,2730.9732,0.6
0.0032,3742.6203,0.7
0.0029,4887.6685,0.8
0.0188,6176.353,0.9
0.0199,7613.0382,1
0.0167,74.7538,0.1
0.0148,298.9826,0.2
0.0158,685.4424,0.3
0.0036,1218.5305,0.4
0.0027,1905.8104,0.5
0.004,2790.6953,0.6
0.0031,77.1063,0.1
0.0049,303.5779,0.2
0.1711,690.937,0.3
0.0012,1237.2432,0.4
0.0171,1919.9506,0.5
0.0035,2802.5758,0.6
0.0179,3809.8618,0.7
0.0042,5058.9099,0.8
0.0151,6225.6476,0.9
0.0136,7657.0177,1
0.0181,77.9567,0.1
0.0169,304.749,0.2
0.004,692.6346,0.3
0.0033,1214.4951,0.4
0.0043,1927.7002,0.5
0.0049,2745.0299,0.6
0.016,3763.9835,0.7
0.0149,4976.6858,0.8
0.0018,6253.4228,0.9
0.0193,7664.3447,1
0.0031,75.6123,0.1
0.0178,304.207,0.2
0.0029,691.5305,0.3
0.0141,1239.0362,0.4
0.0139,1902.7285,0.5
0.0028,2797.5474,0.6
0.0219,3832.4156,0.7
0.0149,4970.7915,0.8
0.0179,6214.7193,0.9
0.0019,7695.1025,1
