0.3419,11.212,0.1
0.3562,39.8459,0.2
0.3679,91.8913,0.3
0.3343,168.0251,0.4
0.355,259.573,0.5
0.3133,374.8294,0.6
0.4044,516.6675,0.7
0.2907,675.5025,0.8
0.2532,858.0034,0.9
0.3474,1062.441,1
0.3611,10.0047,0.1
0.2763,40.3949,0.2
0.3362,93.0531,0.3
0.3622,165.4374,0.4
0.3428,259.4145,0.5
0.2639,374.3908,0.6
0.218,528.0166,0.7
0.3744,676.1005,0.8
0.3276,858.6152,0.9
0.4673,1049.5664,1
0.3645,9.9244,0.1
0.292,40.8335,0.2
0.4057,91.9618,0.3
0.3635,165.9395,0.4
0.3195,258.7257,0.5
0.3285,373.2835,0.6
0.3489,522.7825,0.7
0.2735,677.0703,0.8
0.3997,868.728,0.9
0.3514,1048.735,1
0.266,9.941,0.1
0.3487,40.263,0.2
0.4167,91.6416,0.3
0.2946,165.1071,0.4
0.2183,262.1138,0.5
0.3374,372.7438,0.6
0.3054,513.7464,0.7
0.3138,681.8238,0.8
0.5086,852.0313,0.9
0.4858,1051.4633,1
0.2344,10.1296,0.1
0.4251,40.4105,0.2
0.3418,92.6229,0.3
0.3243,167.4917,0.4
0.4138,259.0405,0.5
0.2668,381.7756,0.6
0.3645,521.671,0.7
0.3816,676.5068,0.8
0.3508,864.4788,0.9
0.278,1054.2218,1
0.2775,9.9734,0.1
0.3946,40.4095,0.2
0.2569,92.9114,0.3
0.4627,166.0032,0.4
0.3372,264.0888,0.5
0.3668,373.6266,0.6
0.2383,516.527,0.7
0.2692,672.8388,0.8
0.2258,863.9621,0.9
0.4041,1052.7186,1
0.2919,10.0203,0.1
0.2681,40.4564,0.2
0.4111,91.4395,0.3
0.1848,165.674,0.4
0.4089,258.2853,0.5
0.3134,373.89,0.6
0.4182,514.9115,0.7
0.3188,672.0847,0.8
0.3333,863.5382,0.9
0.2871,1055.2572,1
0.3268,9.9578,0.1
0.3823,40.222,0.2
0.3249,91.9094,0.3
0.2785,165.4374,0.4
0.3424,261.3928,0.5
0.3383,385.979,0.6
0.2618,522.7668,0.7
0.3517,672.0846,0.8
0.2754,866.156,0.9
0.2591,1059.8367,1
0.318,9.9745,0.1
0.3325,40.3324,0.2
0.364,92.3155,0.3
0.3504,165.2812,0.4
0.2922,259.3374,0.5
0.3745,375.818,0.6
0.4243,515.4711,0.7
0.4478,675.3775,0.8
0.267,856.4346,0.9
0.2282,1054.7863,1
0.2889,9.9422,0.1
0.4182,43.3586,0.2
0.3199,91.5947,0.3
0.3684,165.2812,0.4
0.4924,262.5851,0.5
0.4032,378.3119,0.6
0.3487,516.3853,0.7
0.3253,675.7077,0.8
0.2854,859.1852,0.9
0.3318,1094.6099,1
