0.0227,0.1414,0.1
0.0284,0.1418,0.1
0.0213,0.2522,0.1
0.019,0.0911,0.1
0.0211,0.1529,0.1
0.0228,0.256,0.1
0.0289,0.2547,0.1
0.0238,0.1823,0.1
0.025,0.179,0.1
0.0178,0.1824,0.1
0.0213,0.2981,0.2
0.0231,0.3541,0.2
0.0274,1.3364,0.2
0.0191,0.2525,0.2
0.0279,1.3299,0.2
0.0201,2.3556,0.2
0.0236,0.2421,0.2
0.0317,0.3572,0.2
0.0237,0.4333,0.2
0.0202,28.3773,0.2
0.0227,0.9554,0.3
0.175,12.9054,0.3
0.0222,0.9483,0.3
0.0173,1.3262,0.3
0.0235,13.6592,0.3
0.0318,2.7438,0.3
0.0389,0.9549,0.3
0.0226,13.6799,0.3
0.0211,0.5962,0.3
0.245,0.7397,0.3
0.0231,1.713,0.4
0.0212,0.8613,0.4
0.2636,3.1485,0.4
0.0206,1.3332,0.4
0.0183,26.8408,0.4
0.0328,4.8361,0.4
0.0227,0.8623,0.4
0.0229,4.8139,0.4
0.026,1.7249,0.4
0.0191,9.2428,0.4
0.0238,3.4916,0.5
0.0217,17.8444,0.5
0.0229,1.9466,0.5
0.0234,1.8675,0.5
0.0236,17.4598,0.5
0.0185,8.5291,0.5
0.0294,202.9335,0.5
0.0207,1.3807,0.5
0.0283,208.8631,0.5
0.0267,5.1307,0.5
0.0327,2.3353,0.6
0.0229,1.959,0.6
0.0221,8.5631,0.6
0.018,14.121,0.6
0.0255,13.0273,0.6
0.0203,73.4725,0.6
0.0231,2.4176,0.6
0.0322,14.4459,0.6
0.0182,31.6994,0.6
0.1783,67.8927,0.6
0.0229,7.7515,0.7
0.0205,425.3264,0.7
0.0233,3.665,0.7
0.027,34.3198,0.7
0.0304,12.4306,0.7
0.0215,10.7154,0.7
0.0286,21.7409,0.7
0.0229,38.9509,0.7
0.0196,96.9705,0.7
0.0277,3.7081,0.7
0.0258,3.9864,0.8
0.036,132.7295,0.8
0.0226,9.3384,0.8
0.0179,17.0586,0.8
0.0238,10.2952,0.8
0.0264,45.6859,0.8
0.023,7.7005,0.8
0.0228,6.8099,0.8
0.0317,531.2802,0.8
0.0221,27.5113,0.8
0.0227,167.5323,0.9
0.0216,684.9215,0.9
0.0241,6.4288,0.9
0.0285,70.1702,0.9
0.0218,4.9392,0.9
0.0213,739.4641,0.9
0.0309,171.8044,0.9
0.0222,707.7706,0.9
0.0277,6.7797,0.9
0.0347,171.9531,0.9
